crypto,tweet_id,text,favorite_count,retweet_count,created_at,source,reply_to_status,reply_to_user,retweets,favorite
@Tether_to,1589678824467435520,"RT @tethergold: A Flight To Safety and Utility

#Tether Gold, Gold Made Easy 

https://t.co/BK6rm3YyOi",0,15,2022-11-07 17:59:01+00:00,Hootsuite Inc.,,,15,0
@Tether_to,1589625673467019264,"RT @tethergold: From ancient civilizations, humans have used Gold as money and a store of value. 

Tether Gold (XAUt) is a token that gives…",0,56,2022-11-07 14:27:49+00:00,Hootsuite Inc.,,,56,0
@Tether_to,1589589492826083328,"RT @PearCred: Set a reminder for our upcoming Space with @paoloardoino , @BitcoinErrorLog and @mafintosh who will be answering the most fre…",0,21,2022-11-07 12:04:02+00:00,Hootsuite Inc.,,,21,0
@Tether_to,1588911817551757316,"RT @WuBlockchain: CNBC: in hyperinflation and turmoil in Lebanon, USDT is in huge demand and can be paid at cafes, tours, and electronics s…",0,65,2022-11-05 15:11:12+00:00,Hootsuite Inc.,,,65,0
@Tether_to,1588896384895401985,RT @KenzieSigalos: Lebanon's financial crisis is chilling. Life savings wiped out. $ trapped in the bank. Food &amp; fuel shortages. Nationwide…,0,318,2022-11-05 14:09:53+00:00,Hootsuite Inc.,,,318,0
@Tether_to,1587837335852433415,"RT @LuganoPlanB: Tether, City of Lugano’s Inaugural Plan ₿ Forum a Massive Success

https://t.co/Tjr7YyBnKV",0,20,2022-11-02 16:01:36+00:00,Hootsuite Inc.,,,20,0
@Tether_to,1587786857546498049,"RT @paoloardoino: Honored to speak alongside Antonio Fatas (Professor of Economics, INSEAD) and Alexander Stafford (MP, House of Commons),…",0,22,2022-11-02 12:41:01+00:00,Hootsuite Inc.,,,22,0
@Tether_to,1587571866809638916,Tether Sandwich 🥪 in Venezuela 🇻🇪 https://t.co/WgwhTPPRyv,239,59,2022-11-01 22:26:43+00:00,Hootsuite Inc.,,,59,239
@Tether_to,1587107295548276741,"RT @paoloardoino: 1/
Bloomberg first reported on the DOJ's “investigation” in November of 2018 and in the years after. Stories which have b…",0,98,2022-10-31 15:40:40+00:00,Hootsuite Inc.,,,98,0
@Tether_to,1587106131213778945,"Bloomberg Fishes Age-old News for Headlines 

https://t.co/7N5LobmXqy",169,31,2022-10-31 15:36:03+00:00,Hootsuite Inc.,,,31,169
@Tether_to,1587096209185021953,"RT @paoloardoino: Bloomberg recycling old news from 2018 again. Poor guys, can't wait to release https://t.co/InAbND4VN3 for financial data…",0,68,2022-10-31 14:56:37+00:00,Hootsuite Inc.,,,68,0
@Tether_to,1587059152085553154,"Thank you, Satoshi for #Bitcoin. 

🎂 Happy 14th Whitepaper Birthday from #Tether https://t.co/SG00nhbqYH",224,37,2022-10-31 12:29:22+00:00,Hootsuite Inc.,,,37,224
@Tether_to,1586748567892418567,"RT @Excellion: Spotted in the wild in #LuganoPlanB, #Tether FUD Dice! 😆 https://t.co/Zb7YKCYiJ3",0,23,2022-10-30 15:55:13+00:00,Hootsuite Inc.,,,23,0
@Tether_to,1586630167807549440,RT @paoloardoino: 69B $USDt,0,20,2022-10-30 08:04:44+00:00,Hootsuite Inc.,,,20,0
@Tether_to,1586042706681364480,"RT @BitcoinErrorLog: Today, we at @Synonym_to, together with @Tether_to, and Holepunch (@keet_io), announced 🍐Pear Credit.

Pear Credit is…",0,60,2022-10-28 17:10:23+00:00,Hootsuite Inc.,,,60,0
@Tether_to,1586025634526109699,"Tether, Holepunch, and Synonym Launch Pear Credit, a P2P Credit System 🍐💳

https://t.co/G3WYdWi4g0 https://t.co/yVaNUiMsbO",179,56,2022-10-28 16:02:32+00:00,Hootsuite Inc.,,,56,179
@Tether_to,1586023547176198144,"Tether Applauds El Salvador, City of Lugano for Signing Memorandum of Understanding on Economic Cooperation… https://t.co/k1BGtfagtk",148,41,2022-10-28 15:54:15+00:00,Hootsuite Inc.,,,41,148
@Tether_to,1584907529947152384,"RT @blockchain: Find out why @Tether_to #USDT is worth paying attention to ⏰

With #Tether Chief Technology Officer @paoloardoino

This isn…",0,167,2022-10-25 13:59:35+00:00,Hootsuite Inc.,,,167,0
@Tether_to,1583360850991009794,"RT @paoloardoino: How's ""flight to safety"" going? https://t.co/rfscJiVEiX",0,38,2022-10-21 07:33:38+00:00,Hootsuite Inc.,,,38,0
@Tether_to,1583147554828521472,Tether (USD₮) estará disponível em mais de 24.000 caixas eletrônicos em todo o  Brasil a partir de 03 de novembro.🇧🇷 https://t.co/d98WbYhntK,653,171,2022-10-20 17:26:05+00:00,Hootsuite Inc.,,,171,653
@Tether_to,1583088759180234752,"Tether USD₮ will be available in over 24 000 ATMs across🇧🇷 Brazil on Nov 3 

https://t.co/40QPFj1l80 https://t.co/sh18ogxI51",2208,519,2022-10-20 13:32:27+00:00,Hootsuite Inc.,,,519,2208
@Tether_to,1580889145014034432,"Tether Applauds Court Decision for Removal of Roche Freedman LLP

https://t.co/mm0me7czPS",130,38,2022-10-14 11:51:58+00:00,Hootsuite Inc.,,,38,130
@Tether_to,1580613890336964608,"RT @paoloardoino: Last few months for Tether:
1/
- proved to be the only company to be able to pay 7B in 48 hours = 10% reserves, peak at 2…",0,68,2022-10-13 17:38:12+00:00,Hootsuite Inc.,,,68,0
@Tether_to,1580601284515991552,This announcement further ensures that Tether has a diversified portfolio with limits to exposure to higher-risk as… https://t.co/ZLQ3cqSvm5,614,52,2022-10-13 16:48:07+00:00,Hootsuite Inc.,1.5806011230265016e+18,Tether_to,52,614
@Tether_to,1580601123026501642,"Tether has eliminated over $30 billion dollars of commercial paper without any losses, a proof of how Tethers’ rese… https://t.co/LCrFofVen2",761,95,2022-10-13 16:47:28+00:00,Hootsuite Inc.,1.5806009423237202e+18,Tether_to,95,761
@Tether_to,1580600942323720192,BREAKING: Tether is proud to announce that we have completely eliminated commercial paper from our reserves. This i… https://t.co/lkXKjoZPjt,4324,741,2022-10-13 16:46:45+00:00,Hootsuite Inc.,,,741,4324
@Tether_to,1580190961275383808,"#Tether is being used for yoga classes, art, drinks, and more in Mexico 🇲🇽 https://t.co/UfV4xpo57j",334,106,2022-10-12 13:37:38+00:00,Hootsuite Inc.,,,106,334
@Tether_to,1579882475722924038,"Tether, Law Enforcement and Financial Freedom

https://t.co/NueKhUdKBP",94,31,2022-10-11 17:11:49+00:00,Hootsuite Inc.,,,31,94
@Tether_to,1579860355861590016,"""Tether is not competing with banks; it's taking over the role of core financial infrastructure in the many places… https://t.co/NPyZoo7Gsi",162,42,2022-10-11 15:43:55+00:00,Hootsuite Inc.,,,42,162
@litecoin,1670053692064796674,"#MWEB gives #Litecoin:

🔄 Fungibility

📈 10x Scalability https://t.co/3iAbrtVE7C",163,28,2023-06-17 13:00:02+00:00,TweetDeck,,,28,163
@litecoin,1669826935042748417,"Network Check: The current global Litecoin hashrate is 760.82 TH/s, with a mining difficulty of 25.15 M at block he… https://t.co/Xa0M68A01E",288,60,2023-06-16 21:58:59+00:00,TweetDeck,,,60,288
@litecoin,1669756448879017984,"@jack Mmm, till you really need to scale.. When you're ready, Litecoin will be here for you.

100% uptime
Average F… https://t.co/p5Pa6R59ly",157,32,2023-06-16 17:18:54+00:00,TweetDeck,1.6696973342408376e+18,jack,32,157
@litecoin,1669733357280964608,"'Litecoin Casino: The Best Gambling and Betting Sites with $LTC' - @bitcoinist 

https://t.co/6oz2PnPrS6",294,57,2023-06-16 15:47:09+00:00,TweetDeck,,,57,294
@litecoin,1669646007217582080,"Set a reminder for @ViaBTC's twitter spaces on the history &amp; future of the #Litecoin Halving ⚡

https://t.co/5e1500iPB9",167,31,2023-06-16 10:00:03+00:00,TweetDeck,,,31,167
@litecoin,1669371941084618756,"Send Litecoin anywhere in the world in a flash. 

$LTC ⚡ #TheFlashMovie https://t.co/euJe1x1dvR",468,110,2023-06-15 15:51:00+00:00,TweetDeck,,,110,468
@litecoin,1669369226740776960,RT @CryptoAmb: Will #LTC bears alter their course as this milestone comes to light? https://t.co/iTHEG9qaEc,0,11,2023-06-15 15:40:13+00:00,TweetDeck,,,11,0
@litecoin,1669283610745245696,"The first annual Proof-of-Work Summit will be in #Prague on Sept 25-27!

Take an in-depth look at the current state… https://t.co/jxppY6WlME",260,55,2023-06-15 10:00:01+00:00,TweetDeck,,,55,260
@litecoin,1669032721220517888,"The Litecoin Network has processed over 25 million transactions so far in 2023!

$LTC ⚡ https://t.co/sVCkE5zE6o",672,120,2023-06-14 17:23:04+00:00,TweetDeck,,,120,672
@litecoin,1668981631854542853,"RT @ETHNews_com: #Litecoin (LTC) Displays Resilient Uptrend Potential: Key Factors Driving Sustained Price Growth #LTC 

https://t.co/f13cY…",0,45,2023-06-14 14:00:03+00:00,TweetDeck,,,45,0
@litecoin,1668797918588076032,A video has surfaced showing future SEC Chairman Gensler telling an audience of institutional investors that four c… https://t.co/SP3YnF5OUM,282,71,2023-06-14 01:50:03+00:00,TweetDeck,,,71,282
@litecoin,1668681122958692352,"RT @Jomashop: A customer just bought this Rolex Submariner for $19,230 using @litecoin. Thank you @bitpay for powering #crypto payments at…",0,25,2023-06-13 18:05:56+00:00,TweetDeck,,,25,0
@litecoin,1668668911674626060,The latest update from #MWEB developer @DavidBurkett38 is now available. Checklist of remaining v24 release tasks: https://t.co/JGXezL5kRw,194,51,2023-06-13 17:17:25+00:00,TweetDeck,,,51,194
@litecoin,1668647447512629249,"⏳ LITECOIN HALVING COUNTDOWN ⏳

50 DAYS!!

Learn more 👉 https://t.co/8YXNk7JNMZ https://t.co/ynP0t0x1r8",821,205,2023-06-13 15:52:08+00:00,TweetDeck,,,205,821
@litecoin,1668368685621477376,"RT @litecoin: Certain digital assets, including LTC as alleged herein, are “commodities,” As defined under Section 1a(9) of the Act, 7 U.S.…",0,325,2023-06-12 21:24:26+00:00,TweetDeck,,,325,0
@litecoin,1668255582644518915,"Litecoin is the fastest growing crypto payment method in the world.

#PaywithLitecoin ⚡️ https://t.co/LQkYcFEIiW",756,145,2023-06-12 13:55:00+00:00,TweetDeck,,,145,756
@litecoin,1668103578089844736,"RT @ViaBTC: 📈 $LTC Price Guessing Vol. 1  

Predict $LTC price and comment with your answer to share 150$ prizing pool! 🤑 

⏰ 12th June - 1…",0,536,2023-06-12 03:50:59+00:00,TweetDeck,,,536,0
@litecoin,1667954852008427521,"ARISE CHIKUN!!!

#Litecoin https://t.co/iRWxC1cH49",299,58,2023-06-11 18:00:00+00:00,TweetDeck,,,58,299
@litecoin,1667938107176681472,"⚡ LITECOIN ⚡

#sundayvibes https://t.co/VkOvZwfbcC",494,84,2023-06-11 16:53:28+00:00,TweetDeck,,,84,494
@litecoin,1667894456652275717,"Litecoin perfectly balances ""The blockchain trilemma"" 

1️⃣ Scalability
2️⃣ Security
3️⃣ Decentralization https://t.co/KZzFLsxqBJ",494,120,2023-06-11 14:00:01+00:00,TweetDeck,,,120,494
@litecoin,1667664439238328321,There's Lite at the end of the tunnel. https://t.co/Ud9HPURW53,441,92,2023-06-10 22:46:00+00:00,TweetDeck,,,92,441
@litecoin,1667516976468467713,"Litecoin's purpose is to be used as a currency.
🛒 Pay for goods and services
🏦 Store of value
👨‍👨‍👦‍👦 Send mass pay… https://t.co/RWM28f1DHV",384,81,2023-06-10 13:00:02+00:00,TweetDeck,,,81,384
@litecoin,1667199667808112641,'Litecoin: Miners Keep Stacking - a Resurgence in Network Activity' @beincrypto https://t.co/AKtmOLNDmj,169,32,2023-06-09 15:59:10+00:00,TweetDeck,,,32,169
@litecoin,1667168220086943744,"What is Mimblewimble, What Does it Do, and Why You should Care?

https://t.co/GGlHDB9TVE",338,81,2023-06-09 13:54:12+00:00,TweetDeck,,,81,338
@litecoin,1666972614819196929,"#Litecoin is the ideal cryptocurrency for the developing world. 🌍
🔵 Cheap fees
🔵 100% uptime over 11 years
🔵 On eve… https://t.co/75NyghpVL2",647,158,2023-06-09 00:56:56+00:00,TweetDeck,,,158,647
@litecoin,1666792199567323138,"Litecoin is decentralised money, free from censorship and open to all. Send near-zero cost, secure, borderless paym… https://t.co/oENjUyAEU0",453,87,2023-06-08 13:00:02+00:00,TweetDeck,,,87,453
@litecoin,1666588948561530880,Litecoin was built to use the Scrypt algorithm with a proof of work (PoW) consensus. Scrypt is more  power-efficien… https://t.co/pIBtJlBBac,511,110,2023-06-07 23:32:23+00:00,TweetDeck,,,110,511
@litecoin,1666479327956066305,"BREAKING: https://t.co/lykpFjMitw Will Remove a Number of Select Trading Pairs.

""Buy, Sell &amp; Convert remains avail… https://t.co/8nkbiNnk5l",502,108,2023-06-07 16:16:48+00:00,TweetDeck,,,108,502
@litecoin,1666160760551272448,@BitPay #Bitpay is also giving away $250USD in $LTC to one (1) lucky winner: https://t.co/2OukFzgDlq,121,24,2023-06-06 19:10:55+00:00,TweetDeck,1.666160324830204e+18,litecoin,24,121
@litecoin,1666160324830203907,Litecoin ⚡ transactions with the world's largest #crypto payments processor @Bitpay just hit their highest ever: Ov… https://t.co/eJV8OsGU1T,505,138,2023-06-06 19:09:11+00:00,TweetDeck,,,138,505
@litecoin,1666138195556462592,"Retweet to be Marked Safe:

I am a Litecoin holder. https://t.co/Rlw57EegPf",842,264,2023-06-06 17:41:15+00:00,TweetDeck,,,264,842
@litecoin,1665825825655263232,"Litecoin is the best blockchain for payments.

#PaywithLitecoin ⚡ $LTC https://t.co/ea9iJSC0yx",786,145,2023-06-05 21:00:01+00:00,TweetDeck,,,145,786
@litecoin,1665705031285239811,"Ⓜ️🕸

https://t.co/spGsIR6A1J",162,35,2023-06-05 13:00:01+00:00,TweetDeck,,,35,162
@litecoin,1665493636958785541,"'Litecoin could be single-handedly saving the crypto market' - @newsbtc 

https://t.co/J02heFpDQu",623,143,2023-06-04 23:00:01+00:00,TweetDeck,,,143,623
@litecoin,1665342645873393664,"'Litecoin Network Activity Surges'

https://t.co/IO5QJL2Ghx",370,106,2023-06-04 13:00:02+00:00,TweetDeck,,,106,370
@litecoin,1665016032501846021,"⏳ LITECOIN HALVING COUNTDOWN ⏳

60 DAYS!! https://t.co/kXjADcuvnp",1307,274,2023-06-03 15:22:11+00:00,TweetDeck,,,274,1307
@litecoin,1664995358219329536,".@BinanceUS: What exactly is the Litecoin halving, what can you expect, and what does it mean for your $LTC? 

Lear… https://t.co/Hdxx49oM4j",310,72,2023-06-03 14:00:02+00:00,TweetDeck,,,72,310
@litecoin,1664797798275989505,"On March 27, 2023, the U.S. Commodity Futures Trading Commission stated that #Litecoin $LTC is a ""commodity.""",449,99,2023-06-03 00:55:00+00:00,TweetDeck,,,99,449
@litecoin,1664689975122853889,Litecoin #Ordinals just hit 4 Million! https://t.co/QWuqqPbIhk,758,151,2023-06-02 17:46:33+00:00,TweetDeck,,,151,758
@litecoin,1664651264536485890,"'Litecoin unique addresses jump in May, shattering previous records' - @Cointelegraph 

https://t.co/aEt25pNfMZ",343,71,2023-06-02 15:12:43+00:00,TweetDeck,,,71,343
@litecoin,1664602776301875200,"Litecoin is sound money more than ever. More than 11 years of flawless activity. 

You choose. https://t.co/M6HUZb2ZcH",633,117,2023-06-02 12:00:03+00:00,TweetDeck,,,117,633
@litecoin,1664407595162148864,"RT @CoinDesk: Litecoin has begun the month with a rally, rising 7% over the last 24-hours, with bulls noting the network’s halving in two m…",0,67,2023-06-01 23:04:28+00:00,TweetDeck,,,67,0
@litecoin,1664399571433439233,⚡ $LTC ⚡ https://t.co/eyGOFQ8LbI,1134,182,2023-06-01 22:32:35+00:00,TweetDeck,,,182,1134
@litecoin,1662956918649020416,#PaywithLitecoin ⚡ https://t.co/j0a0DkfWD2,561,121,2023-05-28 23:00:00+00:00,TweetDeck,,,121,561
@litecoin,1662805934534688771,"⚡LITECOIN IS GLOBAL⚡

🚷Decentralized
↔️Borderless 
💪Immutable
🌎Liquid
🔄Fungible
📖Permission-less

Litecoin is… https://t.co/fbMzvLmZJf",528,107,2023-05-28 13:00:02+00:00,TweetDeck,,,107,528
@litecoin,1662485560223727617,"'10 Best Cryptocurrencies To Invest In May 2023' @ForbesAdvisor 

https://t.co/bGSgl0aIJY",274,75,2023-05-27 15:46:59+00:00,TweetDeck,,,75,274
@litecoin,1662451085385297921,⚡$LTC ⚡ https://t.co/glGvVbMYve,561,115,2023-05-27 13:30:00+00:00,TweetDeck,,,115,561
@litecoin,1662307643845664770,⚡ LITECOIN ⚡ https://t.co/bnKZDjnRhh,408,68,2023-05-27 04:00:01+00:00,TweetDeck,,,68,408
@litecoin,1662237583278215169,"Network Check: The current global Litecoin hashrate is 715.09TH/s, with a mining difficulty of 24.64M at block heig… https://t.co/udvuD36rOf",313,50,2023-05-26 23:21:37+00:00,TweetDeck,,,50,313
@litecoin,1662157281801428992,"RT @gate_io: #Litecoin Halving only two months to go！

What is the ETA date of the halving?
How much do you know about the halving? 
What w…",0,65,2023-05-26 18:02:32+00:00,TweetDeck,,,65,0
@litecoin,1662141115473219585,"With #HongKong regulators now issuing crypto licenses, Gate Group @gate_io a leading provider of virtual asset serv… https://t.co/WkchLXgzQM",349,108,2023-05-26 16:58:17+00:00,TweetDeck,,,108,349
@litecoin,1662058499084255234,"'Lightning Strikes: Litecoin Teams Up with Rubic, the Cross-Chain Aggregator, Powering Lightning-Fast, Anonymous, a… https://t.co/heBqah0gUq",470,104,2023-05-26 11:30:00+00:00,TweetDeck,,,104,470
@litecoin,1661838676773728257,"RT @LTCFoundation: The circulating supply of Litecoin just surpassed 

⚡ 73,000,000 $LTC ⚡

This is the amount of coins that are circulatin…",0,64,2023-05-25 20:56:30+00:00,TweetDeck,,,64,0
@litecoin,1661779160623370240,'Litecoin Achieves Impressive Milestones Before the Coming Halving Event' - @Coincuofficial… https://t.co/ANniYy8c0M,386,75,2023-05-25 17:00:00+00:00,TweetDeck,,,75,386
@litecoin,1661770126394552321,69 Days https://t.co/Yx2WrCwqed,1077,168,2023-05-25 16:24:06+00:00,TweetDeck,,,168,1077
@litecoin,1661762705521532928,RT @okx: World dominance here we come 🌎🌏 https://t.co/ihSn1sjUuT,0,860,2023-05-25 15:54:37+00:00,TweetDeck,,,860,0
@litecoin,1661548554694041600,RT @CryptoRubic: Transactions using #Litecoin have hit a record high as Bitcoin fees surge. Did you know #Rubic supports the #LTC network?…,0,32,2023-05-25 01:43:40+00:00,TweetDeck,,,32,0
@litecoin,1661428505404674048,"The Litecoin network just processed its 160 millionth transaction!

That's over 10 million transactions in the last… https://t.co/sXoTKpjBqm",446,78,2023-05-24 17:46:38+00:00,TweetDeck,,,78,446
@litecoin,1661415866528038913,70 Days https://t.co/VxdKTmKmoT,1009,159,2023-05-24 16:56:24+00:00,TweetDeck,,,159,1009
@litecoin,1661397594998976513,"#Litecoin + #DeFi + #MWEB 

🤯 https://t.co/vTPwe31N1A",190,49,2023-05-24 15:43:48+00:00,TweetDeck,,,49,190
@litecoin,1661341282072166400,"#Litecoin Activity Surges - Watch First Mover on @CoinDesk

https://t.co/VCxHtcT4Le",129,24,2023-05-24 12:00:02+00:00,TweetDeck,,,24,129
@litecoin,1661229245287526405,"Litecoin is an open source, global payment network that is fully decentralized without any central authorities. Mat… https://t.co/JlfLc5DWua",433,89,2023-05-24 04:34:50+00:00,TweetDeck,,,89,433
@litecoin,1661083432741658626,RT @TheBlock__: Litecoin futures open interest jumps ahead of upcoming halving event https://t.co/VprZigaHwy,0,61,2023-05-23 18:55:26+00:00,TweetDeck,,,61,0
@litecoin,1661073615947993088,"'Litecoin commanding a sizable 8.6% share of all transactions processed via @CoinGatecom'

https://t.co/kJFZ1IB48c",242,52,2023-05-23 18:16:25+00:00,TweetDeck,,,52,242
@litecoin,1661043820832894978,RT @azcoinnews: #Litecoin Network Thrives with 400% Surge in Transactions and Hash Rate Increase $LTC https://t.co/F992MGtj1l,0,70,2023-05-23 16:18:02+00:00,TweetDeck,,,70,0
@litecoin,1661035868499636226,"RT @ViaBTC: Age is More Than Just a Number: How Holding Assets Can Pay Off Big Time! The longer you hold onto an asset, the more valuable i…",0,31,2023-05-23 15:46:26+00:00,TweetDeck,,,31,0
@litecoin,1660746952781484032,"LTC's Hashrate is a prime metric and plays a crucial role in the strength and security of the Litecoin network. 

T… https://t.co/dTixcxoMqv",547,122,2023-05-22 20:38:23+00:00,TweetDeck,,,122,547
@litecoin,1660668398576205824,"RT @CoinDesk: ""Litecoin was built to be better money,""  @LTCFoundation's @alangaustin says.

""Our goal has been to grow adoption worldwide…",0,86,2023-05-22 15:26:14+00:00,TweetDeck,,,86,0
@litecoin,1660329608141578240,"Happy #BitcoinPizzaDay! 🍕

We've come a long way since 10,000 #Bitcoin per pie..

Today that would be worth 3 MILLION #Litecoin 🤯",295,63,2023-05-21 17:00:00+00:00,TweetDeck,,,63,295
@litecoin,1660284317392859137,"#LITECOIN is..

🚷 Decentralized
🐧 Scarce
🔒 Secure
👯 Trustless
↔️ Borderless 
💪 Immutable 
🏍️ Fast
🌎 Liquid
🔄 Fungib… https://t.co/JWCL6TYluS",677,138,2023-05-21 14:00:02+00:00,TweetDeck,,,138,677
@litecoin,1660118215421296640,"There are only four cryptos available to Paypal's 29 million merchants via their crypto check-out service. 

One of them is Litecoin ⚡",547,102,2023-05-21 03:00:00+00:00,TweetDeck,,,102,547
@litecoin,1659952121188601856,"Litecoin Block Reward Halving is in..

74 Days!!

https://t.co/RJAdGwJbkL https://t.co/lpKvhmLkVB",2257,388,2023-05-20 16:00:00+00:00,TweetDeck,,,388,2257
@litecoin,1659737399063375872,"Litecoin's #MWEB activated one year ago on May 19, 2022

The largest upgrade to date, giving users a new opt-in fea… https://t.co/65ScbBmggx",420,102,2023-05-20 01:46:47+00:00,TweetDeck,,,102,420
@litecoin,1659660148053524480,"RT @CoinDesk: An on-chain metric suggests that litecoin (LTC), the 12th-largest cryptocurrency by market value, is trading at discounted pr…",0,68,2023-05-19 20:39:48+00:00,TweetDeck,,,68,0
@litecoin,1659570518171975683,"RT @CoinDesk: One on-chain metric suggests litecoin $LTC could be trading at a discount. 

@LedesmaLyllah reports
https://t.co/Cmi7aXMkOn",0,95,2023-05-19 14:43:39+00:00,TweetDeck,,,95,0
@litecoin,1659346939572531200,"RT @CryptoAmb: Decoding how #Litecoin managed to break the norm in a bearish market 
https://t.co/GeooS6NjL7",0,28,2023-05-18 23:55:14+00:00,TweetDeck,,,28,0
@litecoin,1659307675786809344,"'Litecoin Network Surges With Activity' - @BitcoinCom 

https://t.co/WIDqAUyOor",502,133,2023-05-18 21:19:13+00:00,TweetDeck,,,133,502
@litecoin,1659272999835676672,"RT @decryptmedia: Litecoin Experiences Highest Ever Blockchain Activity Thanks to Ordinals Mania
► https://t.co/mxn6A7TqSL https://t.co/mxn…",0,63,2023-05-18 19:01:25+00:00,TweetDeck,,,63,0
@litecoin,1659215263114620930,"'Litecoin Leaves Bitcoin and Ether Behind With Rally to One-Month High' - @CoinDesk 

https://t.co/JEMz5TVELV",364,77,2023-05-18 15:12:00+00:00,TweetDeck,,,77,364
@litecoin,1658894082566148096,"Litecoin's Hashrate is⚡️⚡️⚡️

The current global Litecoin hashrate is 724.5TH/s, with a mining difficulty of 23.45… https://t.co/IL8tEJrHVc",498,98,2023-05-17 17:55:44+00:00,TweetDeck,,,98,498
@litecoin,1658862608542502912,RT @business: A cryptocurrency launched 12 years ago as a more transaction-friendly version of Bitcoin is drawing the attention of speculat…,0,111,2023-05-17 15:50:40+00:00,TweetDeck,,,111,0
@litecoin,1658605004306128897,"RT @CryptoAmb: Analyzing the factors powering #Litecoin's [#LTC] latest surge 
https://t.co/YVrjzz1bRb",0,29,2023-05-16 22:47:03+00:00,TweetDeck,,,29,0
@litecoin,1658528061003026432,"'Why Litecoin $LTC Is The Most Undervalued Asset in Crypto' - @newsbtc 

https://t.co/C3oQ4z9Q40",744,191,2023-05-16 17:41:18+00:00,TweetDeck,,,191,744
@litecoin,1658515773026095104,"RT @Jomashop: A customer just bought this 2023 Tudor Black Bay 54 for $4,400 using @litecoin. Thank you @BitPay for powering crypto payment…",0,18,2023-05-16 16:52:28+00:00,TweetDeck,,,18,0
@litecoin,1658473245425963013,"RT @LTCFoundation: Join the upcoming #TwitterSpaces hosted by @CoinGatecom &amp; @LTCFoundation TODAY
#Litecoin $LTC #crypto #TuesdayMotivaton…",0,29,2023-05-16 14:03:29+00:00,TweetDeck,,,29,0
@litecoin,1658306926281908230,"RT @The_NewsCrypto: #Litecoin Halving To Depict Bold Stance As Prepares For a Bull Chart!

#LTC #Crypto $LTC #TheNewsCrypto #CryptoNews @li…",0,32,2023-05-16 03:02:35+00:00,TweetDeck,,,32,0
@litecoin,1658182872547872768,⚡LITECOIN⚡ https://t.co/g8mkYhdXGe,1084,159,2023-05-15 18:49:39+00:00,TweetDeck,,,159,1084
@litecoin,1658125162246553603,"RT @kucoincom: 🚀 Get your mining gear ready! #KuCoin Pool is offering 0️⃣ mining fees for the first month of LTC mining.

⏰10:00:00 on May…",0,91,2023-05-15 15:00:19+00:00,TweetDeck,,,91,0
@litecoin,1658115817764974593,RT @LunarCrush: Litecoin is Coin of the Day on LunarCrush! LTC was automatically chosen based on leading combined social + market performan…,0,74,2023-05-15 14:23:11+00:00,TweetDeck,,,74,0
@litecoin,1658109988332802048,"How common is Litecoin as a payment method? 🤔

Join the upcoming #TwitterSpaces hosted by @CoinGatecom &amp;… https://t.co/r2Q721cHkp",236,48,2023-05-15 14:00:02+00:00,TweetDeck,,,48,236
@litecoin,1657858322266038275,"DYK: The very first @lightning transaction was made on #Litecoin? 

One of the latest innovations to $LTC is #MWEB,… https://t.co/tgiiZKG6Td",334,79,2023-05-14 21:20:00+00:00,TweetDeck,,,79,334
@litecoin,1657798142480486400,"RT @CoinEdition: The massive spike in active addresses on the #Litecoin network, and comes 3 months prior to the network’s next halving eve…",0,26,2023-05-14 17:20:52+00:00,TweetDeck,,,26,0
@litecoin,1657732505821384704,"With the #Litecoin halving approaching, we created this video to explain more about this mathematical event, when i… https://t.co/XIeHzQOi5I",254,59,2023-05-14 13:00:03+00:00,TweetDeck,,,59,254
@litecoin,1657613574473416705,"Skyrocketing participation on the Litecoin network. 

https://t.co/szT7I3JjEU",412,92,2023-05-14 05:07:27+00:00,TweetDeck,,,92,412
@litecoin,1657415491022098432,"RT @DefiantNews: Ordinals and memecoins feel so last year... Have you heard about Litecoin?

🚀 #Litecoin transactions have increased by 500…",0,30,2023-05-13 16:00:21+00:00,TweetDeck,,,30,0
@litecoin,1657282528255033345,⚡LITECOIN⚡ https://t.co/GvfPL9Tp2L,620,103,2023-05-13 07:12:00+00:00,TweetDeck,,,103,620
@litecoin,1657082114142253056,"No need to wait in line.

#Litecoin ⚡

https://t.co/OsTqXqCenu https://t.co/pj9lkR1qTs",370,77,2023-05-12 17:55:37+00:00,TweetDeck,,,77,370
@litecoin,1657036226396823569,"RT @AmmerWallet: Big news for the #Litecoin community⚡️ 
You can now transfer $LTC directly with your contacts as easily as sending a messa…",0,15,2023-05-12 14:53:17+00:00,TweetDeck,,,15,0
@litecoin,1656708720532021249,The #Litecoin network is now effortlessly completing well over half a million transactions per day.… https://t.co/5GOcpPyrCr,438,97,2023-05-11 17:11:53+00:00,TweetDeck,,,97,438
@litecoin,1656464142650290184,Now more than ever. https://t.co/zoFeIwppqx,582,106,2023-05-11 01:00:01+00:00,TweetDeck,,,106,582
@litecoin,1656363503995994113,"$LTC transactions and active addresses have reached new record highs, surpassing $BTC in both for the first time.… https://t.co/2LDfLqonYL",558,152,2023-05-10 18:20:07+00:00,TweetDeck,,,152,558
@litecoin,1656298057259180035,".@PayPal’s crypto holdings increased by 56% in Q1 2023

There's only four #cryptocurrencies available on the platfo… https://t.co/mfEQyjpd7G",325,73,2023-05-10 14:00:04+00:00,TweetDeck,,,73,325
